,PR-AUC,ROC-AUC,Max F1,Max F1 Precision,Max F1 Recall,runtime,status,model,subsample,preprocessor,postprocessor,seed,latent_dim,lr,dataset
332,0.7858947724074067,0.9946751569299024,0.7096774193548387,0.8138424821002387,0.6291512915129152,6.544701099395752,Completed,DAE,50000,minmax,none,,0.7000000000000001,0.02,covertype
333,0.7450058943516232,0.9921788348054534,0.700205338809035,0.7893518518518519,0.6291512915129152,6.539516448974609,Completed,DAE,50000,minmax,none,,0.7000000000000001,0.02,covertype
334,0.7213171643340298,0.9952324153230614,0.6740425531914893,0.6255924170616114,0.7306273062730627,6.473752975463867,Completed,DAE,50000,minmax,none,,0.7000000000000001,0.02,covertype
335,0.916083597666257,0.9985952895438212,0.8558718861209963,0.8264604810996563,0.8874538745387454,6.44305944442749,Completed,DAE,50000,minmax,none,,0.8,0.02,covertype
336,0.9079457598808925,0.99848221883893,0.8333333333333333,0.8101045296167247,0.8579335793357934,6.525429010391235,Completed,DAE,50000,minmax,none,,0.8,0.02,covertype
337,0.9050535894743653,0.9984932610456762,0.8304761904761906,0.8582677165354331,0.8044280442804428,6.528791666030884,Completed,DAE,50000,minmax,none,,0.8,0.02,covertype
338,0.8190461526696345,0.9960483821749537,0.7724268177525967,0.7911025145067698,0.7546125461254612,6.470207452774048,Completed,DAE,50000,minmax,none,,0.8,0.02,covertype
339,0.86640821153596,0.9978350559921952,0.8003549245785272,0.770940170940171,0.8321033210332104,6.430527925491333,Completed,DAE,50000,minmax,none,,0.8,0.02,covertype
340,0.763373408867383,0.9944434198072419,0.7187780772686434,0.7005253940455342,0.7380073800738007,6.514558553695679,Completed,DAE,50000,minmax,none,,0.9,0.02,covertype
341,0.8666793194095787,0.9972748878283396,0.793418647166362,0.7862318840579711,0.8007380073800738,6.5282440185546875,Completed,DAE,50000,minmax,none,,0.9,0.02,covertype
342,0.8098622054402859,0.9974053052431532,0.7579737335834897,0.7709923664122137,0.7453874538745388,6.476941108703613,Completed,DAE,50000,minmax,none,,0.9,0.02,covertype
343,0.7976229119997027,0.9959243811775738,0.7445109780439122,0.8108695652173913,0.6881918819188192,6.5084569454193115,Completed,DAE,50000,minmax,none,,0.9,0.02,covertype
344,0.7865860333637265,0.9965901217910639,0.7555555555555556,0.7289879931389366,0.7841328413284133,6.479495286941528,Completed,DAE,50000,minmax,none,,0.9,0.02,covertype
345,0.9232409126441123,0.9990171689900812,0.8870214752567693,0.8979206049149339,0.8763837638376384,6.485180854797363,Completed,DAE,50000,minmax,none,,1.0,0.02,covertype
346,0.8673948693746236,0.9976175319802452,0.7906066536203522,0.8416666666666667,0.7453874538745388,6.50409722328186,Completed,DAE,50000,minmax,none,,1.0,0.02,covertype
347,0.8993228986020388,0.9985172853062996,0.8429906542056075,0.8541666666666666,0.8321033210332104,6.4845287799835205,Completed,DAE,50000,minmax,none,,1.0,0.02,covertype
348,0.8091072958924906,0.996633022256463,0.7525298988040479,0.7504587155963303,0.7546125461254612,6.485792636871338,Completed,DAE,50000,minmax,none,,1.0,0.02,covertype
349,0.8835739536044507,0.9977600361348755,0.8253658536585365,0.8757763975155279,0.7804428044280443,6.445516109466553,Completed,DAE,50000,minmax,none,,1.0,0.02,covertype
350,0.8994785299462169,0.9990491764677444,0.8584817244611059,0.8723809523809524,0.8450184501845018,6.5703980922698975,Completed,DAE,50000,minmax,none,,1.1,0.02,covertype
351,0.9039381846368649,0.9988402698536266,0.8321428571428572,0.8062283737024222,0.8597785977859779,6.537403106689453,Completed,DAE,50000,minmax,none,,1.1,0.02,covertype
352,0.9294030353183411,0.9988766419873346,0.8654750705550328,0.8829174664107485,0.8487084870848709,6.517484664916992,Completed,DAE,50000,minmax,none,,1.1,0.02,covertype
353,0.8792749352270672,0.9978075996943397,0.8284671532846715,0.8194945848375451,0.8376383763837638,6.550399303436279,Completed,DAE,50000,minmax,none,,1.1,0.02,covertype
354,0.911754856425374,0.9989721048490359,0.8571428571428572,0.8353765323992994,0.8800738007380073,6.479382753372192,Completed,DAE,50000,minmax,none,,1.1,0.02,covertype
355,0.7871086654375937,0.9955067917778535,0.7078109932497589,0.7414141414141414,0.6771217712177122,6.521600723266602,Completed,DAE,50000,minmax,none,,1.2000000000000002,0.02,covertype
356,0.8366686539177269,0.9976992666930188,0.8205590622182146,0.8024691358024691,0.8394833948339483,6.512608528137207,Completed,DAE,50000,minmax,none,,1.2000000000000002,0.02,covertype
357,0.883644094408209,0.9981698661460715,0.7996406109613655,0.7793345008756567,0.8210332103321033,6.4753923416137695,Completed,DAE,50000,minmax,none,,1.2000000000000002,0.02,covertype
358,0.9287791942343777,0.9990135504290867,0.873713751169317,0.8861480075901328,0.8616236162361623,6.446646690368652,Completed,DAE,50000,minmax,none,,1.2000000000000002,0.02,covertype
359,0.8074684045553993,0.9973266668248387,0.7720588235294119,0.7692307692307693,0.7749077490774908,6.507632255554199,Completed,DAE,50000,minmax,none,,1.2000000000000002,0.02,covertype
360,0.9117877667571521,0.9988135596508216,0.8406337371854613,0.8493408662900188,0.8321033210332104,6.486803770065308,Completed,DAE,50000,minmax,none,,1.3000000000000003,0.02,covertype
361,0.8463462483583089,0.9979866252016882,0.7836456558773426,0.7278481012658228,0.8487084870848709,6.606626749038696,Completed,DAE,50000,minmax,none,,1.3000000000000003,0.02,covertype
362,0.8839081124118765,0.9983323283433004,0.808836023789295,0.7496062992125985,0.8782287822878229,6.529565095901489,Completed,DAE,50000,minmax,none,,1.3000000000000003,0.02,covertype
363,0.797893541167834,0.996485817703015,0.7547857793983592,0.745945945945946,0.7638376383763837,6.476574182510376,Completed,DAE,50000,minmax,none,,1.3000000000000003,0.02,covertype
364,0.8571988824923558,0.9976599847886141,0.7786116322701688,0.7919847328244275,0.7656826568265682,6.577378988265991,Completed,DAE,50000,minmax,none,,1.3000000000000003,0.02,covertype
365,0.8572905583819171,0.9981166695689764,0.7929433611884866,0.7981308411214953,0.7878228782287823,6.501004219055176,Completed,DAE,50000,minmax,none,,1.4000000000000001,0.02,covertype
366,0.9016889177533024,0.9984849420858639,0.8280254777070063,0.8168761220825853,0.8394833948339483,6.488114833831787,Completed,DAE,50000,minmax,none,,1.4000000000000001,0.02,covertype
367,0.881767298506823,0.9984464062765096,0.8284734133790738,0.7740384615384616,0.8911439114391144,6.500467777252197,Completed,DAE,50000,minmax,none,,1.4000000000000001,0.02,covertype
368,0.8643821872554247,0.9979685323967153,0.7929759704251386,0.7944444444444444,0.7915129151291513,6.5018651485443115,Completed,DAE,50000,minmax,none,,1.4000000000000001,0.02,covertype
369,0.9213535146654968,0.9988094561280443,0.8393162393162393,0.7818471337579618,0.9059040590405905,6.523484706878662,Completed,DAE,50000,minmax,none,,1.4000000000000001,0.02,covertype
370,0.8551835845012326,0.9980788425499201,0.8047016274864376,0.7890070921985816,0.8210332103321033,6.540049076080322,Completed,DAE,50000,minmax,none,,1.5000000000000002,0.02,covertype
371,0.9088256635700751,0.9986364739906043,0.8494726749760307,0.8842315369261478,0.8173431734317343,6.654606819152832,Completed,DAE,50000,minmax,none,,1.5000000000000002,0.02,covertype
372,0.9102775180677068,0.9987587962741207,0.8400374181478016,0.8519924098671727,0.8284132841328413,6.4812610149383545,Completed,DAE,50000,minmax,none,,1.5000000000000002,0.02,covertype
373,0.8390255032875952,0.9972516096627665,0.7677725118483413,0.7894736842105263,0.7472324723247232,6.599079132080078,Completed,DAE,50000,minmax,none,,1.5000000000000002,0.02,covertype
374,0.8192171710026971,0.9977964828780885,0.7672955974842767,0.7478108581436077,0.7878228782287823,6.532734632492065,Completed,DAE,50000,minmax,none,,1.5000000000000002,0.02,covertype
375,0.8293186954409337,0.9973337547278178,0.7654563297350344,0.8176100628930818,0.7195571955719557,6.478109359741211,Completed,DAE,50000,minmax,none,,1.6,0.02,covertype
376,0.8266767118419157,0.9980497075382011,0.7834179357021996,0.7234375,0.8542435424354243,6.5469841957092285,Completed,DAE,50000,minmax,none,,1.6,0.02,covertype
377,0.8730600326874305,0.9986062198363097,0.8244406196213425,0.7725806451612903,0.8837638376383764,6.502228736877441,Completed,DAE,50000,minmax,none,,1.6,0.02,covertype
378,0.9209687249732973,0.9987205589027867,0.8618592528236317,0.8144499178981938,0.915129151291513,6.5363450050354,Completed,DAE,50000,minmax,none,,1.6,0.02,covertype
379,0.8999815479976142,0.9985251566090816,0.8387096774193549,0.7950413223140496,0.8874538745387454,6.478044271469116,Completed,DAE,50000,minmax,none,,1.6,0.02,covertype
380,0.8399903438716431,0.9978057344567137,0.7914818101153505,0.7623931623931623,0.8228782287822878,6.596571207046509,Completed,DAE,50000,minmax,none,,1.7000000000000002,0.02,covertype
381,0.8619466386812915,0.9979247366172558,0.8151332760103182,0.7632850241545893,0.8745387453874539,6.5297722816467285,Completed,DAE,50000,minmax,none,,1.7000000000000002,0.02,covertype
382,0.8175336923576491,0.9975247923654779,0.7643884892086331,0.7456140350877193,0.7841328413284133,6.5502588748931885,Completed,DAE,50000,minmax,none,,1.7000000000000002,0.02,covertype
383,0.8370554593480333,0.9982728272630293,0.7959743824336687,0.7894736842105263,0.8025830258302583,6.48132061958313,Completed,DAE,50000,minmax,none,,1.7000000000000002,0.02,covertype
384,0.8654790805161204,0.9979206703992309,0.8189415041782729,0.8242990654205608,0.8136531365313653,6.575986862182617,Completed,DAE,50000,minmax,none,,1.7000000000000002,0.02,covertype
385,0.9136286786453981,0.9991146836131712,0.8670212765957446,0.8344709897610921,0.9022140221402214,6.543643236160278,Completed,DAE,50000,minmax,none,,1.8000000000000003,0.02,covertype
386,0.8624731750754268,0.9981694184890412,0.7942583732057416,0.8250497017892644,0.7656826568265682,6.5104241371154785,Completed,DAE,50000,minmax,none,,1.8000000000000003,0.02,covertype
387,0.8983757340423417,0.9987277214152707,0.8389513108614232,0.8517110266159695,0.8265682656826568,6.615195989608765,Completed,DAE,50000,minmax,none,,1.8000000000000003,0.02,covertype
388,0.8370109271871272,0.9969901406523466,0.7826904985888994,0.7984644913627639,0.7675276752767528,6.615446329116821,Completed,DAE,50000,minmax,none,,1.8000000000000003,0.02,covertype
389,0.8984644367440454,0.9987053758685105,0.8275261324041812,0.7838283828382838,0.8763837638376384,6.5621702671051025,Completed,DAE,50000,minmax,none,,1.8000000000000003,0.02,covertype
390,0.8774919675095036,0.9983496004437176,0.7908163265306122,0.7334384858044164,0.8579335793357934,6.580296039581299,Completed,DAE,50000,minmax,none,,1.9000000000000001,0.02,covertype
391,0.8116479315160844,0.9977769724925201,0.775623268698061,0.7763401109057301,0.7749077490774908,6.545906066894531,Completed,DAE,50000,minmax,none,,1.9000000000000001,0.02,covertype
392,0.7271402233708025,0.9968552093624782,0.7589743589743589,0.7070063694267515,0.8191881918819188,6.523707628250122,Completed,DAE,50000,minmax,none,,1.9000000000000001,0.02,covertype
393,0.8938113511621767,0.9987083602487123,0.8308501314636284,0.7913188647746243,0.8745387453874539,6.536168813705444,Completed,DAE,50000,minmax,none,,1.9000000000000001,0.02,covertype
394,0.8795182178870617,0.9984811743058594,0.823751178133836,0.8420038535645472,0.8062730627306273,6.519085884094238,Completed,DAE,50000,minmax,none,,1.9000000000000001,0.02,covertype
395,0.7886264876608957,0.9966865918810832,0.7510917030567685,0.7131011608623549,0.7933579335793358,6.510645866394043,Completed,DAE,50000,minmax,none,,2.0,0.02,covertype
396,0.8650820552121253,0.9983427363692537,0.8123893805309735,0.7806122448979592,0.8468634686346863,6.589926481246948,Completed,DAE,50000,minmax,none,,2.0,0.02,covertype
397,0.8992892083242661,0.9980354944274907,0.8393327480245829,0.8006700167504187,0.8819188191881919,6.594344139099121,Completed,DAE,50000,minmax,none,,2.0,0.02,covertype
398,0.8309732903305261,0.9977496281089222,0.7739665787159191,0.7394957983193278,0.8118081180811808,6.547321319580078,Completed,DAE,50000,minmax,none,,2.0,0.02,covertype
399,0.85253630977165,0.9979400688705418,0.8097826086956521,0.7953736654804271,0.8247232472324724,6.466710090637207,Completed,DAE,50000,minmax,none,,2.0,0.02,covertype
400,0.4397208592689998,0.9701519199533323,0.553030303030303,0.6293103448275862,0.49324324324324326,7.074621200561523,Completed,DAE,50000,minmax,none,,0.1,0.02,creditcard
401,0.4467578205666428,0.9703914126354549,0.5447761194029851,0.6083333333333333,0.49324324324324326,7.052106142044067,Completed,DAE,50000,minmax,none,,0.1,0.02,creditcard
402,0.4841869232147419,0.9743296915627012,0.5639097744360902,0.635593220338983,0.5067567567567568,7.118926525115967,Completed,DAE,50000,minmax,none,,0.1,0.02,creditcard
403,0.4603855090500891,0.9720728762542531,0.5567765567765568,0.608,0.5135135135135135,7.119185209274292,Completed,DAE,50000,minmax,none,,0.1,0.02,creditcard
404,0.41910680612448353,0.9709518553296136,0.5303030303030303,0.603448275862069,0.47297297297297297,7.062803268432617,Completed,DAE,50000,minmax,none,,0.1,0.02,creditcard
405,0.437491375180844,0.9703991382058461,0.5337837837837838,0.5337837837837838,0.5337837837837838,7.114471912384033,Completed,DAE,50000,minmax,none,,0.2,0.02,creditcard
406,0.4571231243990099,0.9731690940318477,0.5567765567765568,0.608,0.5135135135135135,7.035967826843262,Completed,DAE,50000,minmax,none,,0.2,0.02,creditcard
407,0.42747016411217015,0.9716197783276336,0.5487364620938628,0.5891472868217055,0.5135135135135135,7.1201331615448,Completed,DAE,50000,minmax,none,,0.2,0.02,creditcard
408,0.4420447869729505,0.9738166865814705,0.5434782608695652,0.5859375,0.5067567567567568,7.0534467697143555,Completed,DAE,50000,minmax,none,,0.2,0.02,creditcard
409,0.4656563926823958,0.9714575413494213,0.5435540069686411,0.5611510791366906,0.527027027027027,7.063607454299927,Completed,DAE,50000,minmax,none,,0.2,0.02,creditcard
410,0.4782954166980272,0.9714942716928595,0.5481481481481482,0.6065573770491803,0.5,7.16694450378418,Completed,DAE,50000,minmax,none,,0.30000000000000004,0.02,creditcard
411,0.48651902567593225,0.9720231344238406,0.5681818181818182,0.646551724137931,0.5067567567567568,7.113982677459717,Completed,DAE,50000,minmax,none,,0.30000000000000004,0.02,creditcard
412,0.43983130430717776,0.9681958597448448,0.5509433962264151,0.6239316239316239,0.49324324324324326,7.089209794998169,Completed,DAE,50000,minmax,none,,0.30000000000000004,0.02,creditcard
