,PR-AUC,ROC-AUC,Max F1,Max F1 Precision,Max F1 Recall,runtime,status,model,subsample,preprocessor,postprocessor,seed,lr,optimizer_fn,dataset
58,0.3421252323314564,0.9540899169650273,0.5,0.5069444444444444,0.49324324324324326,15.850180864334106,Completed,AE,50000,minmax,none,42,0.004000000000000001,hd-sgd,creditcard
59,0.38859001498732376,0.9575763177925578,0.5625,0.6666666666666666,0.4864864864864865,15.86435866355896,Completed,AE,50000,minmax,none,43,0.004000000000000001,hd-sgd,creditcard
60,0.34933275689519705,0.9666413936603698,0.5033557046979866,0.5,0.5067567567567568,15.812946796417236,Completed,AE,50000,minmax,none,42,0.008000000000000004,hd-sgd,creditcard
61,0.40903298721183073,0.97022443188595,0.5543071161048689,0.6218487394957983,0.5,15.516303062438965,Completed,AE,50000,minmax,none,43,0.008000000000000004,hd-sgd,creditcard
62,0.37522798585566636,0.9690933812734341,0.5066666666666666,0.5,0.5135135135135135,15.691245079040527,Completed,AE,50000,minmax,none,42,0.016,hd-sgd,creditcard
63,0.44422004391606446,0.972131427945638,0.5579710144927538,0.6015625,0.5202702702702703,15.666472434997559,Completed,AE,50000,minmax,none,43,0.016,hd-sgd,creditcard
64,0.3909477172829023,0.9694684102782073,0.5065789473684211,0.4935897435897436,0.5202702702702703,15.716746807098389,Completed,AE,50000,minmax,none,42,0.03200000000000001,hd-sgd,creditcard
65,0.457878472478993,0.9719128078572031,0.5390625,0.6388888888888888,0.46621621621621623,15.7651207447052,Completed,AE,50000,minmax,none,43,0.03200000000000001,hd-sgd,creditcard
66,0.378261461662783,0.9694803374746005,0.4868913857677903,0.5462184873949579,0.4391891891891892,15.720525741577148,Completed,AE,50000,minmax,none,42,0.06399999999999999,hd-sgd,creditcard
67,0.44542976188028777,0.972188759810119,0.5252525252525252,0.5234899328859061,0.527027027027027,15.742457151412964,Completed,AE,50000,minmax,none,43,0.06399999999999999,hd-sgd,creditcard
68,0.3336426168200042,0.9695357718305643,0.4659498207885305,0.4961832061068702,0.4391891891891892,15.736577987670898,Completed,AE,50000,minmax,none,42,0.128,hd-sgd,creditcard
69,0.4059752685000201,0.97308994081942,0.5152542372881356,0.5170068027210885,0.5135135135135135,15.671314239501953,Completed,AE,50000,minmax,none,43,0.128,hd-sgd,creditcard
70,0.2685849619333823,0.9684163773417965,0.43086816720257237,0.4110429447852761,0.4527027027027027,16.18098020553589,Completed,AE,50000,minmax,none,42,0.256,hd-sgd,creditcard
71,0.33001913734726157,0.9727948782450107,0.46808510638297873,0.425414364640884,0.5202702702702703,16.10925269126892,Completed,AE,50000,minmax,none,43,0.256,hd-sgd,creditcard
72,0.36129560508349046,0.8254004827261667,0.5306122448979591,0.5342465753424658,0.527027027027027,24.51021456718445,Completed,PW-AE,50000,minmax,none,42,0.001,hd-sgd,creditcard
73,0.4354517162792263,0.8023145808891616,0.5514950166112957,0.5424836601307189,0.5608108108108109,24.730456113815308,Completed,PW-AE,50000,minmax,none,43,0.001,hd-sgd,creditcard
74,0.4194297926616453,0.8794575185793191,0.5540540540540541,0.5540540540540541,0.5540540540540541,24.950135469436646,Completed,PW-AE,50000,minmax,none,42,0.0020000000000000005,hd-sgd,creditcard
75,0.43891656163586673,0.8734677618724397,0.5909090909090909,0.6724137931034483,0.527027027027027,24.630166053771973,Completed,PW-AE,50000,minmax,none,43,0.0020000000000000005,hd-sgd,creditcard
76,0.4150882821070339,0.9314886930178192,0.5622775800711743,0.5939849624060151,0.5337837837837838,24.60499930381775,Completed,PW-AE,50000,minmax,none,42,0.004000000000000001,hd-sgd,creditcard
77,0.43067453338739703,0.9305053769969922,0.596078431372549,0.7102803738317757,0.5135135135135135,24.568981409072876,Completed,PW-AE,50000,minmax,none,43,0.004000000000000001,hd-sgd,creditcard
78,0.400001170891817,0.9603652487037306,0.5572519083969466,0.6403508771929824,0.49324324324324326,24.77792239189148,Completed,PW-AE,50000,minmax,none,42,0.008000000000000004,hd-sgd,creditcard
79,0.43527725823182434,0.9633751038208231,0.5843621399176954,0.7473684210526316,0.4797297297297297,24.564855575561523,Completed,PW-AE,50000,minmax,none,43,0.008000000000000004,hd-sgd,creditcard
80,0.40266063313871003,0.9704190620452756,0.5409252669039146,0.5714285714285714,0.5135135135135135,24.349357843399048,Completed,PW-AE,50000,minmax,none,42,0.016,hd-sgd,creditcard
81,0.4510988875175665,0.971542116014755,0.5756457564575646,0.6341463414634146,0.527027027027027,24.430933952331543,Completed,PW-AE,50000,minmax,none,43,0.016,hd-sgd,creditcard
82,0.4254491673169969,0.9718280976555469,0.5284280936454849,0.5231788079470199,0.5337837837837838,24.455260753631592,Completed,PW-AE,50000,minmax,none,42,0.03200000000000001,hd-sgd,creditcard
83,0.4814330452587937,0.9725288204436482,0.5535055350553506,0.6097560975609756,0.5067567567567568,24.30461859703064,Completed,PW-AE,50000,minmax,none,43,0.03200000000000001,hd-sgd,creditcard
84,0.4510531732589497,0.9715518746299857,0.5394190871369294,0.6989247311827957,0.4391891891891892,24.627418041229248,Completed,PW-AE,50000,minmax,none,42,0.06399999999999999,hd-sgd,creditcard
85,0.49095113656181366,0.9725589095072767,0.5655737704918034,0.71875,0.46621621621621623,24.436134099960327,Completed,PW-AE,50000,minmax,none,43,0.06399999999999999,hd-sgd,creditcard
86,0.46645409881448446,0.971777678143521,0.5666666666666667,0.7391304347826086,0.4594594594594595,24.8553524017334,Completed,PW-AE,50000,minmax,none,42,0.128,hd-sgd,creditcard
87,0.49762977765979577,0.9733397342620644,0.5619834710743802,0.723404255319149,0.4594594594594595,24.753520965576172,Completed,PW-AE,50000,minmax,none,43,0.128,hd-sgd,creditcard
88,0.47664915635379085,0.9723481505255558,0.5537190082644627,0.7127659574468085,0.4527027027027027,24.5733482837677,Completed,PW-AE,50000,minmax,none,42,0.256,hd-sgd,creditcard
89,0.4998945299854677,0.9742994669627503,0.5525291828793775,0.6513761467889908,0.4797297297297297,24.660205125808716,Completed,PW-AE,50000,minmax,none,43,0.256,hd-sgd,creditcard
90,0.42434628281678,0.885507453413455,0.5631067961165047,0.5403726708074534,0.5878378378378378,23.046008348464966,Completed,DAE,50000,minmax,none,42,0.001,hd-sgd,creditcard
91,0.4402636488414194,0.8813248024964707,0.5931558935361216,0.6782608695652174,0.527027027027027,23.223971843719482,Completed,DAE,50000,minmax,none,43,0.001,hd-sgd,creditcard
92,0.41498908006811086,0.9355485480264826,0.558303886925795,0.5851851851851851,0.5337837837837838,23.29133629798889,Completed,DAE,50000,minmax,none,42,0.0020000000000000005,hd-sgd,creditcard
93,0.4294408123526702,0.9354783402113499,0.5914396887159534,0.6972477064220184,0.5135135135135135,23.477354049682617,Completed,DAE,50000,minmax,none,43,0.0020000000000000005,hd-sgd,creditcard
94,0.3968934602801395,0.9620742261960268,0.5447761194029851,0.6083333333333333,0.49324324324324326,23.106296062469482,Completed,DAE,50000,minmax,none,42,0.004000000000000001,hd-sgd,creditcard
95,0.4381610012790551,0.9653725026077189,0.592,0.7254901960784313,0.5,23.313905000686646,Completed,DAE,50000,minmax,none,43,0.004000000000000001,hd-sgd,creditcard
96,0.4023537150720592,0.9711550242772662,0.5415162454873647,0.5813953488372093,0.5067567567567568,23.542365312576294,Completed,DAE,50000,minmax,none,42,0.008000000000000004,hd-sgd,creditcard
97,0.4544627196061577,0.9725728697485096,0.5735294117647058,0.6290322580645161,0.527027027027027,23.35085916519165,Completed,DAE,50000,minmax,none,43,0.008000000000000004,hd-sgd,creditcard
98,0.4211756604086903,0.9717751029533908,0.5266666666666666,0.5197368421052632,0.5337837837837838,23.35389280319214,Completed,DAE,50000,minmax,none,42,0.016,hd-sgd,creditcard
99,0.4822932342595645,0.972927568304885,0.5591397849462365,0.5954198473282443,0.527027027027027,23.164785861968994,Completed,DAE,50000,minmax,none,43,0.016,hd-sgd,creditcard
100,0.4409549555016037,0.9708390891091685,0.5378151260504201,0.7111111111111111,0.43243243243243246,23.703182220458984,Completed,DAE,50000,minmax,none,42,0.03200000000000001,hd-sgd,creditcard
101,0.48983875293877466,0.972287565789331,0.5679012345679013,0.7263157894736842,0.46621621621621623,23.297815561294556,Completed,DAE,50000,minmax,none,43,0.03200000000000001,hd-sgd,creditcard
102,0.44811779823220993,0.9707173774914286,0.5573770491803279,0.7083333333333334,0.4594594594594595,24.068037509918213,Completed,DAE,50000,minmax,none,42,0.06399999999999999,hd-sgd,creditcard
103,0.49022026488338344,0.9727299563464611,0.5583333333333333,0.7282608695652174,0.4527027027027027,24.467701196670532,Completed,DAE,50000,minmax,none,43,0.06399999999999999,hd-sgd,creditcard
104,0.45109864667764166,0.9716882241705719,0.5514403292181069,0.7052631578947368,0.4527027027027027,24.359147787094116,Completed,DAE,50000,minmax,none,42,0.128,hd-sgd,creditcard
105,0.48354322372082786,0.9737758901483525,0.5523012552301255,0.7252747252747253,0.44594594594594594,24.314753770828247,Completed,DAE,50000,minmax,none,43,0.128,hd-sgd,creditcard
106,0.44868861915855734,0.9742776456148036,0.5439999999999999,0.6666666666666666,0.4594594594594595,24.409324884414673,Completed,DAE,50000,minmax,none,42,0.256,hd-sgd,creditcard
107,0.47166435832889125,0.9757250380043849,0.5469387755102041,0.6907216494845361,0.4527027027027027,24.253201484680176,Completed,DAE,50000,minmax,none,43,0.256,hd-sgd,creditcard
108,0.42474545088708465,0.8830369202854919,0.4514624841034336,0.3594936708860759,0.606664767872401,14.311051607131958,Completed,AE,50000,minmax,none,42,0.001,hd-sgd,shuttle
109,0.8412941480923424,0.9681907766657936,0.7786641639292976,0.8636363636363636,0.708914839077186,14.188442468643188,Completed,AE,50000,minmax,none,43,0.001,hd-sgd,shuttle
110,0.7499234131710895,0.9488883287669343,0.6500410172272355,0.766640866873065,0.5642267160353176,14.58765959739685,Completed,AE,50000,minmax,none,42,0.0020000000000000005,hd-sgd,shuttle
111,0.8948818210136262,0.9755808168030121,0.851386951805362,0.933718558803535,0.782398177157505,14.739791631698608,Completed,AE,50000,minmax,none,43,0.0020000000000000005,hd-sgd,shuttle
112,0.873907243553003,0.9686909877028683,0.8091745982212514,0.8947550034506556,0.7385360296211906,14.593307971954346,Completed,AE,50000,minmax,none,42,0.004000000000000001,hd-sgd,shuttle
113,0.923852539826859,0.9785040523529392,0.8852459016393441,0.9476763080922977,0.8305326117915124,14.634685277938843,Completed,AE,50000,minmax,none,43,0.004000000000000001,hd-sgd,shuttle
114,0.9226363769201892,0.9762353647503769,0.8860914952410194,0.961038961038961,0.8219880375961265,14.49668025970459,Completed,AE,50000,minmax,none,42,0.008000000000000004,hd-sgd,shuttle
115,0.9342658764605859,0.9789345799813644,0.9062130177514792,0.9427516158818098,0.8724010253489034,14.323785543441772,Completed,AE,50000,minmax,none,43,0.008000000000000004,hd-sgd,shuttle
116,0.9442015381189499,0.9797982406341981,0.9271303824149353,0.9833918875758544,0.8769581315864426,14.160706758499146,Completed,AE,50000,minmax,none,42,0.016,hd-sgd,shuttle
117,0.9376019035301574,0.9792052037742678,0.9140284635492303,0.9324444444444444,0.896325833095984,14.251080513000488,Completed,AE,50000,minmax,none,43,0.016,hd-sgd,shuttle
118,0.943889711426025,0.9810842066106257,0.9341600236197225,0.9696598222494637,0.9011677584733694,14.294201612472534,Completed,AE,50000,minmax,none,42,0.03200000000000001,hd-sgd,shuttle
119,0.9039642495129521,0.9781738043541054,0.8869863013698629,0.8887617958249928,0.8852178866419823,14.353890419006348,Completed,AE,50000,minmax,none,43,0.03200000000000001,hd-sgd,shuttle
120,0.8288148008144589,0.9692370274678589,0.7632689987937273,0.8109580262736302,0.7208772429507263,14.191990613937378,Completed,AE,50000,minmax,none,42,0.06399999999999999,hd-sgd,shuttle
121,0.8423695287177932,0.9755928003749471,0.8075388636676296,0.7810005321979776,0.8359441754485901,14.052593469619751,Completed,AE,50000,minmax,none,43,0.06399999999999999,hd-sgd,shuttle
122,0.6448839811009459,0.9460179196511622,0.5693670886075949,0.5124174071542492,0.6405582455140986,14.199461460113525,Completed,AE,50000,minmax,none,42,0.128,hd-sgd,shuttle
123,0.7097311424371936,0.9643000457487542,0.6779865125240848,0.5873148341331108,0.8017658786670464,14.21557879447937,Completed,AE,50000,minmax,none,43,0.128,hd-sgd,shuttle
124,0.5675112817069482,0.9395110775126798,0.5486018641810919,0.42834293026231607,0.7627456565081173,14.098187446594238,Completed,AE,50000,minmax,none,42,0.256,hd-sgd,shuttle
125,0.5583165920676884,0.9405155482597248,0.5601402929647205,0.4391072295002426,0.7732839646824267,14.247112512588501,Completed,AE,50000,minmax,none,43,0.256,hd-sgd,shuttle
126,0.11485986165327525,0.6747390914600581,0.19115608130033337,0.10662103461892852,0.9228140131016804,22.415043115615845,Completed,PW-AE,50000,minmax,none,42,0.001,hd-sgd,shuttle
127,0.8462144884801793,0.9720567531970115,0.7893191667831678,0.7751235584843492,0.804044431785816,22.16289520263672,Completed,PW-AE,50000,minmax,none,43,0.001,hd-sgd,shuttle
128,0.39885697921608443,0.8855912080219006,0.4515935057125676,0.34838410391216945,0.6416975220734833,22.451380491256714,Completed,PW-AE,50000,minmax,none,42,0.0020000000000000005,hd-sgd,shuttle
129,0.8870009216041556,0.9767587931770815,0.8221124150710316,0.8978077571669477,0.7581885502705782,22.231153964996338,Completed,PW-AE,50000,minmax,none,43,0.0020000000000000005,hd-sgd,shuttle
130,0.7880087371729313,0.9590752708646516,0.6775910364145658,0.6665748139983466,0.6889774992879522,22.147775173187256,Completed,PW-AE,50000,minmax,none,42,0.004000000000000001,hd-sgd,shuttle
131,0.9354579089043645,0.9828317650328194,0.8944615384615384,0.9725660756105721,0.8279692395328966,22.216954946517944,Completed,PW-AE,50000,minmax,none,43,0.004000000000000001,hd-sgd,shuttle
132,0.909381813244931,0.9754265423722422,0.8622641509433961,0.9624429624429625,0.780974081458274,22.380939960479736,Completed,PW-AE,50000,minmax,none,42,0.008000000000000004,hd-sgd,shuttle
133,0.9512461630992317,0.98311206690337,0.9199757502273416,0.9831551668286362,0.8644260894332099,22.453490257263184,Completed,PW-AE,50000,minmax,none,43,0.008000000000000004,hd-sgd,shuttle
134,0.9456174427802662,0.9811597318543949,0.9187311178247733,0.9781280154390479,0.8661350042722871,22.733178853988647,Completed,PW-AE,50000,minmax,none,42,0.016,hd-sgd,shuttle
135,0.9528544391987009,0.9827460743711471,0.9290132547864507,0.9618786215309546,0.8983195670749075,22.690509796142578,Completed,PW-AE,50000,minmax,none,43,0.016,hd-sgd,shuttle
136,0.9558463832492697,0.9836055114084292,0.9445100354191264,0.9800918836140888,0.9114212475078325,23.217575550079346,Completed,PW-AE,50000,minmax,none,42,0.03200000000000001,hd-sgd,shuttle
137,0.9556615460227345,0.9835235757659087,0.940864960282436,0.9729236385762093,0.9108516092281401,23.193254947662354,Completed,PW-AE,50000,minmax,none,43,0.03200000000000001,hd-sgd,shuttle
138,0.9585323777705052,0.9850530994071782,0.9556794834164954,0.9857705116560702,0.9273711193392196,23.284807205200195,Completed,PW-AE,50000,minmax,none,42,0.06399999999999999,hd-sgd,shuttle
139,0.958213912094955,0.9845707450169177,0.9496678966789668,0.9856004901960784,0.9162631728852179,23.159316062927246,Completed,PW-AE,50000,minmax,none,43,0.06399999999999999,hd-sgd,shuttle
140,0.959822936043596,0.9858960668429897,0.9607498535442297,0.9888453421766656,0.9342067786955284,23.46241307258606,Completed,PW-AE,50000,minmax,none,42,0.128,hd-sgd,shuttle
141,0.9595307629497496,0.9853309958162089,0.9559729967713532,0.9860732667272177,0.9276559384790658,23.250611543655396,Completed,PW-AE,50000,minmax,none,43,0.128,hd-sgd,shuttle
142,0.960514571100037,0.9861257665502969,0.9622586307782328,0.989172932330827,0.9367701509541441,23.77912163734436,Completed,PW-AE,50000,minmax,none,42,0.256,hd-sgd,shuttle
143,0.9603867058596015,0.9858252088193641,0.960362732192482,0.9870715574263379,0.935061236115067,23.704745292663574,Completed,PW-AE,50000,minmax,none,43,0.256,hd-sgd,shuttle
144,0.45230881354181574,0.8959802588708953,0.4889881902330035,0.39028532608695654,0.6545143833665622,22.36333918571472,Completed,DAE,50000,minmax,none,42,0.001,hd-sgd,shuttle
145,0.8822372932200397,0.9757070379293048,0.8148484848484848,0.8705082550987374,0.7658786670464255,22.551158905029297,Completed,DAE,50000,minmax,none,43,0.001,hd-sgd,shuttle
146,0.7903232007163016,0.9577820572639046,0.6838354389374797,0.7927149831017649,0.6012532042153232,22.227524757385254,Completed,DAE,50000,minmax,none,42,0.0020000000000000005,hd-sgd,shuttle
147,0.9323261085893403,0.9813078583003974,0.8921704353176435,0.9698996655518395,0.8259755055539733,21.914361476898193,Completed,DAE,50000,minmax,none,43,0.0020000000000000005,hd-sgd,shuttle
148,0.897933737004711,0.9725210572539454,0.8439705190528461,0.9389392882065597,0.766448305326118,22.13156795501709,Completed,DAE,50000,minmax,none,42,0.004000000000000001,hd-sgd,shuttle
149,0.9458708775397466,0.9813083268967974,0.915989159891599,0.9715745768125199,0.8664198234121333,22.334677696228027,Completed,DAE,50000,minmax,none,43,0.004000000000000001,hd-sgd,shuttle
150,0.9318994290841899,0.9778814876718598,0.8993184634448574,0.9857385398981324,0.8268299629735119,21.981375217437744,Completed,DAE,50000,minmax,none,42,0.008000000000000004,hd-sgd,shuttle
151,0.9456810086823708,0.980715827360739,0.9218289085545723,0.9559498317528297,0.8900598120193677,22.204385995864868,Completed,DAE,50000,minmax,none,43,0.008000000000000004,hd-sgd,shuttle
152,0.9440653794763483,0.9807665544830224,0.9286998202516477,0.9794628751974723,0.8829393335232127,22.329331398010254,Completed,DAE,50000,minmax,none,42,0.016,hd-sgd,shuttle
153,0.944116343118289,0.9811932896045837,0.9280681150910158,0.957588609512269,0.9003133010538308,22.139795541763306,Completed,DAE,50000,minmax,none,43,0.016,hd-sgd,shuttle
154,0.9409114473315426,0.9831174776298014,0.9277834975731726,0.9592457420924574,0.8983195670749075,21.98905086517334,Completed,DAE,50000,minmax,none,42,0.03200000000000001,hd-sgd,shuttle
155,0.9301985997960068,0.982249943246728,0.9023147474159267,0.9228707564026206,0.8826545143833666,22.466926097869873,Completed,DAE,50000,minmax,none,43,0.03200000000000001,hd-sgd,shuttle
156,0.864844639221908,0.9782429691827389,0.7819933754893105,0.8294474608751198,0.7396753061805753,22.20207905769348,Completed,DAE,50000,minmax,none,42,0.06399999999999999,hd-sgd,shuttle
157,0.8070596650316961,0.973463816979092,0.721972443799855,0.7355200945626478,0.708914839077186,22.324068784713745,Completed,DAE,50000,minmax,none,43,0.06399999999999999,hd-sgd,shuttle
158,0.6996500614846166,0.9618829567903011,0.6241555783009213,0.48713852053043616,0.8684135573910566,22.193915843963623,Completed,DAE,50000,minmax,none,42,0.128,hd-sgd,shuttle
159,0.6489530966217112,0.9586358461525795,0.6184437455615299,0.4803025527891585,0.8681287382512105,22.35394048690796,Completed,DAE,50000,minmax,none,43,0.128,hd-sgd,shuttle
160,0.5623410908480431,0.9471991387123194,0.5795335554497858,0.4352301973119817,0.8669894616918257,22.592596292495728,Completed,DAE,50000,minmax,none,42,0.256,hd-sgd,shuttle
161,0.5687573433753521,0.9485344635095423,0.5797395881429495,0.4289423339710303,0.8940472799772144,22.28238868713379,Completed,DAE,50000,minmax,none,43,0.256,hd-sgd,shuttle
162,0.5614435190917234,0.974814143992465,0.5466063348416289,0.5364120781527532,0.5571955719557196,17.41744637489319,Completed,AE,50000,minmax,none,42,0.001,adam,covertype
163,0.4036312431151843,0.9621260142602639,0.4506001846722068,0.4510166358595194,0.45018450184501846,17.442979097366333,Completed,AE,50000,minmax,none,43,0.001,adam,covertype
164,0.3551516684282887,0.9629822702448787,0.40743871513102276,0.37597503900156004,0.4446494464944649,17.750136137008667,Completed,AE,50000,minmax,none,42,0.0020000000000000005,adam,covertype
165,0.23739615892892313,0.9523097162913884,0.35252808988764045,0.28458049886621317,0.46309963099630996,17.417452096939087,Completed,AE,50000,minmax,none,43,0.0020000000000000005,adam,covertype
166,0.15792763462722004,0.9356510925293651,0.2677966101694915,0.19299674267100977,0.43726937269372695,17.595329761505127,Completed,AE,50000,minmax,none,42,0.004000000000000001,adam,covertype
167,0.1490565153510997,0.9317054434647222,0.2668918918918919,0.1920583468395462,0.43726937269372695,17.81087899208069,Completed,AE,50000,minmax,none,43,0.004000000000000001,adam,covertype
168,0.186929366496323,0.9252686203314782,0.28803905614320585,0.2576419213973799,0.32656826568265684,17.71274209022522,Completed,AE,50000,minmax,none,42,0.008000000000000004,adam,covertype
169,0.17150846864762728,0.9143948072381366,0.2810408921933086,0.23536737235367372,0.34870848708487084,17.490826845169067,Completed,AE,50000,minmax,none,43,0.008000000000000004,adam,covertype
170,0.18671781121931,0.8854305020667579,0.2743614001892148,0.2815533980582524,0.26752767527675275,17.446240663528442,Completed,AE,50000,minmax,none,42,0.016,adam,covertype
171,0.18932884606153938,0.9023142973149978,0.28161434977578476,0.27399650959860383,0.2896678966789668,17.689873695373535,Completed,AE,50000,minmax,none,43,0.016,adam,covertype
172,0.141846445811236,0.8562790389519813,0.2355808285946385,0.2104499274310595,0.26752767527675275,17.53233313560486,Completed,AE,50000,minmax,none,42,0.03200000000000001,adam,covertype
173,0.13238599523985392,0.8636017753480943,0.2228696285506191,0.18411552346570398,0.2822878228782288,17.75840139389038,Completed,AE,50000,minmax,none,43,0.03200000000000001,adam,covertype
174,0.10395694576250739,0.7999517351111883,0.24263261296660116,0.16532797858099063,0.45571955719557194,17.930399179458618,Completed,AE,50000,minmax,none,42,0.06399999999999999,adam,covertype
175,0.07528736101432726,0.7855818325258346,0.1840220385674931,0.1311861743912019,0.3081180811808118,17.82854461669922,Completed,AE,50000,minmax,none,43,0.06399999999999999,adam,covertype
176,0.25812138889423664,0.8905611738999837,0.3582842724978974,0.32921174652241114,0.3929889298892989,16.900756359100342,Completed,AE,50000,minmax,none,42,0.128,adam,covertype
177,0.053531675242179555,0.7649257060931643,0.16082802547770703,0.14145658263305322,0.1863468634686347,17.094314336776733,Completed,AE,50000,minmax,none,43,0.128,adam,covertype
178,0.04395436826361533,0.6165267290790097,0.11267605633802814,0.09417596034696406,0.14022140221402213,17.068702220916748,Completed,AE,50000,minmax,none,42,0.256,adam,covertype
179,0.02284999361326786,0.3675244446851844,0.052873563218390804,0.0701219512195122,0.042435424354243544,16.919008255004883,Completed,AE,50000,minmax,none,43,0.256,adam,covertype
180,0.6185848425904571,0.9900005356962464,0.558180227471566,0.5307820299500832,0.5885608856088561,25.665579795837402,Completed,PW-AE,50000,minmax,none,42,0.001,adam,covertype
181,0.46328710999730877,0.9827734859903493,0.5489539748953974,0.5022970903522205,0.6051660516605166,25.92389416694641,Completed,PW-AE,50000,minmax,none,43,0.001,adam,covertype
182,0.3352097713208282,0.9678692674346371,0.4269662921348315,0.4016260162601626,0.45571955719557194,25.793754816055298,Completed,PW-AE,50000,minmax,none,42,0.0020000000000000005,adam,covertype
183,0.434679991057045,0.9837972776185362,0.4968268359020852,0.48841354723707664,0.5055350553505535,25.66073489189148,Completed,PW-AE,50000,minmax,none,43,0.0020000000000000005,adam,covertype
184,0.0198342319893843,0.7516931508026714,0.05341920818336807,0.02765609676364825,0.7804428044280443,25.669631481170654,Completed,PW-AE,50000,minmax,none,42,0.004000000000000001,adam,covertype
185,0.02604874468571889,0.7640019285064863,0.05182849936948297,0.02683117900509205,0.7583025830258303,25.769438982009888,Completed,PW-AE,50000,minmax,none,43,0.004000000000000001,adam,covertype
186,0.026361419822271734,0.7226525201076347,0.04266064904362776,0.02197011621472053,0.7324723247232472,25.97845697402954,Completed,PW-AE,50000,minmax,none,42,0.008000000000000004,adam,covertype
187,0.015824693644312892,0.6891222251419409,0.03986679799258947,0.020453342316762116,0.7841328413284133,25.94308876991272,Completed,PW-AE,50000,minmax,none,43,0.008000000000000004,adam,covertype
188,0.0279872319010254,0.7604536123609447,0.0576271186440678,0.03529900332225914,0.15682656826568267,25.94307518005371,Completed,PW-AE,50000,minmax,none,42,0.016,adam,covertype
189,0.01763713651556307,0.6955284956828702,0.03926122539261225,0.020237145137384564,0.6549815498154982,26.11340308189392,Completed,PW-AE,50000,minmax,none,43,0.016,adam,covertype
190,0.07177724610879989,0.8495402711518321,0.18310810810810813,0.11207609594706369,0.5,25.708914279937744,Completed,PW-AE,50000,minmax,none,42,0.03200000000000001,adam,covertype
191,0.12165408677923308,0.9151249731592305,0.25646026328620186,0.17428760768721008,0.48523985239852396,26.390602588653564,Completed,PW-AE,50000,minmax,none,43,0.03200000000000001,adam,covertype
192,0.3098360214626135,0.9467901797178836,0.5081669691470054,0.5,0.5166051660516605,25.89278507232666,Completed,PW-AE,50000,minmax,none,42,0.06399999999999999,adam,covertype
193,0.08560743416800332,0.8290210904656662,0.18995290423861852,0.16530054644808742,0.22324723247232472,25.99439835548401,Completed,PW-AE,50000,minmax,none,43,0.06399999999999999,adam,covertype
194,0.30955473381699544,0.952127669099086,0.47821878025169406,0.5030549898167006,0.45571955719557194,26.08449912071228,Completed,PW-AE,50000,minmax,none,42,0.128,adam,covertype
195,0.5396287703885375,0.9765372878161632,0.6074866310160428,0.72264631043257,0.5239852398523985,25.927855968475342,Completed,PW-AE,50000,minmax,none,43,0.128,adam,covertype
196,0.42280424998272503,0.9399070798302306,0.5049833887043189,0.631578947368421,0.42066420664206644,25.580448150634766,Completed,PW-AE,50000,minmax,none,42,0.256,adam,covertype
197,0.5740186648834801,0.9628186142955691,0.5811577752553916,0.7551622418879056,0.47232472324723246,25.562930583953857,Completed,PW-AE,50000,minmax,none,43,0.256,adam,covertype
198,0.7802905973582737,0.9955743879894214,0.7324444444444445,0.7066895368782161,0.7601476014760148,23.935450077056885,Completed,DAE,50000,minmax,none,42,0.001,adam,covertype
199,0.7611563740395064,0.9951970504176715,0.7192982456140351,0.68561872909699,0.7564575645756457,24.036583423614502,Completed,DAE,50000,minmax,none,43,0.001,adam,covertype
200,0.5147576826695699,0.984468725859162,0.48577235772357724,0.5407239819004525,0.44095940959409596,23.9536292552948,Completed,DAE,50000,minmax,none,42,0.0020000000000000005,adam,covertype
201,0.48347913655306035,0.9862317857680578,0.4733333333333333,0.3705636743215031,0.6549815498154982,24.23808217048645,Completed,DAE,50000,minmax,none,43,0.0020000000000000005,adam,covertype
202,0.3357633008663842,0.9722766747259856,0.35211970074812965,0.24128503075871496,0.6512915129151291,23.89276671409607,Completed,DAE,50000,minmax,none,42,0.004000000000000001,adam,covertype
203,0.3428720117698759,0.975747658119551,0.3782312925170068,0.2995689655172414,0.5129151291512916,23.957971572875977,Completed,DAE,50000,minmax,none,43,0.004000000000000001,adam,covertype
204,0.3025845734240103,0.9567326050550327,0.3211009174311927,0.2741514360313316,0.3874538745387454,23.884756326675415,Completed,DAE,50000,minmax,none,42,0.008000000000000004,adam,covertype
205,0.29072574396667095,0.9565648828876981,0.313543599257885,0.31529850746268656,0.3118081180811808,23.88586711883545,Completed,DAE,50000,minmax,none,43,0.008000000000000004,adam,covertype
206,0.2573184104518869,0.9380029706520527,0.3039140445126631,0.26018396846254926,0.36531365313653136,24.085484743118286,Completed,DAE,50000,minmax,none,42,0.016,adam,covertype
207,0.25216334440478744,0.9338754236141172,0.3090062111801242,0.2667560321715818,0.3671586715867159,24.24381375312805,Completed,DAE,50000,minmax,none,43,0.016,adam,covertype
208,0.1815154531433577,0.8992573220649105,0.2693227091633466,0.2370266479663394,0.3118081180811808,24.27260446548462,Completed,DAE,50000,minmax,none,42,0.03200000000000001,adam,covertype
209,0.19729409199510478,0.8976900001924927,0.2776162790697674,0.2290167865707434,0.35239852398523985,24.167892932891846,Completed,DAE,50000,minmax,none,43,0.03200000000000001,adam,covertype
210,0.47264838936289943,0.9436644145041476,0.56289592760181,0.5523978685612788,0.5738007380073801,24.456601858139038,Completed,DAE,50000,minmax,none,42,0.06399999999999999,adam,covertype
